OrderID,OrderDate,CustomerID,Country,Region,Product,Quantity,UnitPrice,Discount,ShippingMode,Category,Sales,Profit
10802,2023-04-23,1195,France,East,Smartwatch,8,1029,0.02,Standard,Electronics,8232,968.5791286102852
10389,2023-08-28,1192,Brazil,Central,Mouse,2,873,0.12,standard,Accessories,1746,149.79233907376283
10303,2023-09-05,1061,Mexico,West,Monitor,3,112,0.13,EXPRESS,Electronics,336,70.7951684343573
10705,2023-10-24,1079,USA,Central,Headphones,3,701,0.01,standard,Accessories,2103,480.51201120928135
10227,2022-08-18,1058,Mexico,North,MOBILE,6,629,0.27,standard,Accessories,3774,-167.6021684536213
10370,2023-05-12,1198,Canada,East,Keyboard,6,1694,0.36,standard,Accessories,10164,1174.0775546514942
10960,2024-07-03,1118,UK,East,Camera,3,631,0.02,Express,Electronics,1893,447.8295896486667
10358,2022-01-23,1154,USA,North,Mobile,7,411,0.07,Same Day,Electronics,2877,938.5358939348579
10653,2022-12-03,1114,Japan,North,Mobile,3,90,0.04,Standard,Electronics,270,75.42298848396551
10377,2023-11-22,1021,UK,Central,Mouse,5,1155,0.39,Express,Accessories,5775,-1281.2271903652645
10353,2023-04-19,1011,Brazil,West,Camera,3,1055,0.06,EXPRESS,Electronics,3165,943.3653141367869
10255,2024-09-19,1081,Japan,South,Keyboard,4,1365,0.34,Standard,Accessories,5460,653.8459697458629
10930,2022-06-11,1088,Mexico,East,Smartwatch,8,1227,0.31,EXPRESS,Electronics,9816,-2015.2723688982087
10151,2024-12-12,1119,Canada,North,Mobile,8,806,0.23,Standard,Electronics,6448,496.86686682336403
10268,2022-06-04,1097,UK,,Mobile,1,297,0.01,Standard,Electronics,297,
10432,2023-01-31,1183,France,West,Headphones,3,1061,0.11,Same Day,Accessories,3183,90.35265524605495
10817,2022-08-16,1062,Japan,East,Keyboard,1,1343,0.12,Standard,Accessories,1343,84.77556515853834
10664,2023-04-19,1007,UK,West,Laptop,8,697,0.26,Standard,Electronics,5576,321.93410360798384
10371,2024-06-14,1073,India,South,Camera,8,655,0.23,EXPRESS,Electronics,5240,176.23986943413297
10427,2024-01-05,1021,Germany,Central,Mouse,3,76,0.39,Same Day,Accessories,228,-65.88497204168415
10677,2024-03-16,1061,Brazil,West,Keyboard,7,867,0.2,standard,Accessories,6069,
10413,2024-05-22,1003,Mexico,Central,Mobile,5,1433,0.04,Standard,Electronics,7165,
10475,2024-06-13,1180,Germany,Central,Headphones,3,1040,0.09,EXPRESS,Accessories,3120,637.0152468977851
10209,2024-05-27,1186,UK,South,Mobile,8,1479,0.18,Same Day,Electronics,11832,1746.4833601564965
10290,2023-12-28,1175,Australia,West,Mouse,4,1112,0.07,standard,Accessories,4448,1259.1795138813618
10447,2023-08-11,1165,France,Central,Mouse,9,1789,0.23,Standard,Accessories,16101,-1907.7747205073379
10877,2023-04-20,1153,Australia,North,Headphones,6,1847,0.32,Express,Accessories,11082,-1862.647889614011
10815,2024-03-16,1191,Mexico,East,Laptop,2,38,0.32,Standard,Electronics,76,-10.152156550174368
10620,2024-04-27,1190,Canada,West,Smartwatch,9,1951,0.01,Same Day,Electronics,17559,7063.491230051737
10141,2023-03-18,1044,France,East,Tablet,3,173,0.37,EXPRESS,Electronics,519,4.508858988813557
10942,2024-12-10,1169,UK,West,Monitor,1,1365,0.27,Same Day,Electronics,1365,-48.24598558224494
10859,2023-02-24,1101,Brazil,Central,Keyboard,7,839,0.16,Standard,Accessories,5873,1166.4307154284127
10487,2023-11-03,1083,USA,North,Headphones,8,362,0.0,Standard,Accessories,2896,895.4525652259222
10360,2024-03-12,1016,,West,Monitor,4,326,0.33,EXPRESS,Electronics,1304,159.46789586406982
10016,2023-04-05,1167,Japan,Central,Laptop,5,602,0.18,Same Day,Electronics,3010,505.7711536817344
10592,2024-03-16,1044,USA,West,Smartwatch,3,45,0.16,standard,Electronics,135,7.380626606931294
10944,2022-04-06,1041,Japan,North,Headphones,1,230,0.11,Express,Accessories,230,63.89738337317199
10704,2024-05-26,1013,,Central,Headphones,7,1071,0.12,standard,Accessories,7497,1218.7255899560182
10053,2023-12-04,1068,India,West,Monitor,3,1644,0.16,Express,Electronics,4932,-88.94402883338546
10807,2024-10-17,1141,Mexico,North,Mouse,9,64,0.07,Same Day,Accessories,576,79.09510516458589
10611,2024-09-10,1055,India,East,Monitor,9,274,0.01,EXPRESS,Electronics,2466,341.09284140577876
10599,2022-06-15,1118,Canada,East,Mouse,4,1280,0.33,Express,Accessories,5120,-161.56425582852876
10046,2023-05-24,1038,India,North,Keyboard,4,149,0.14,standard,Accessories,596,44.17496777446972
10574,2024-02-10,1083,Japan,South,Monitor,1,1405,0.39,Express,Electronics,1405,-182.32996461952348
10903,2023-07-15,1050,India,West,Tablet,8,1832,0.22,standard,Electronics,14656,-781.2895638069554
10757,2022-11-17,1028,Germany,North,Laptop,7,399,0.12,standard,Electronics,2793,198.27776048288558
10869,2022-11-09,1084,UK,South,Tablet,2,1696,0.36,Standard,Electronics,3392,-854.4235454211725
10655,2024-03-14,1124,Germany,Central,Monitor,4,1148,0.11,Express,Electronics,4592,56.766697203106446
10631,2024-12-10,1036,,Central,Mobile,9,775,0.07,EXPRESS,Electronics,6975,247.33371498578794
10941,2023-08-02,1055,Germany,Central,Tablet,5,528,0.21,standard,Electronics,2640,-262.67216663264924
10462,2023-03-21,1144,Australia,East,Printer,2,1275,0.33,Standard,Office,2550,-569.7692457335497
10566,2022-02-03,1177,Australia,East,Tablet,5,1373,0.27,Same Day,Electronics,34325,1005.9918464669481
10754,2022-06-21,1042,Canada,East,Printer,1,1994,0.32,standard,Office,1994,151.01249326846767
10695,2022-04-21,1163,,Central,Smartwatch,4,245,0.32,EXPRESS,Electronics,980,100.46291609569118
10816,2024-03-25,1197,Germany,West,Mouse,1,384,0.32,standard,Accessories,384,
10138,2022-11-14,1151,India,East,Laptop,7,557,0.1,Standard,Electronics,3899,1510.9193312956893
10863,2023-07-21,1109,Germany,West,Printer,7,1214,0.07,Express,Office,8498,953.8691420643632
10034,2024-04-20,1180,USA,South,Keyboard,6,572,,EXPRESS,Accessories,3432,983.5018875668557
10084,2023-01-14,1186,USA,Central,Mouse,8,1003,0.28,Same Day,Accessories,8024,-7.504087986781997
10356,2023-07-05,1012,UK,West,Mouse,1,885,0.08,Express,Accessories,885,177.84390036857343
10898,2023-11-20,1116,UK,East,Mouse,3,713,0.12,Same Day,Accessories,2139,324.5593862240369
10469,2023-10-15,1049,Canada,Central,Headphones,6,248,0.25,Express,Accessories,1488,104.14557263305187
10881,2024-07-27,1047,France,West,Mobile,3,114,0.07,standard,Electronics,342,15.695562158285266
10988,2022-08-25,1146,Germany,East,Laptop,7,1981,0.38,EXPRESS,Electronics,13867,-2680.713484739904
10265,2023-09-18,1067,Mexico,West,Laptop,4,1177,0.02,Express,Electronics,4708,1863.0372083309364
10172,2023-02-07,1038,Germany,East,Tablet,7,887,0.35,standard,Electronics,6209,-283.9319756292107
10706,2022-10-04,1092,UK,Central,Mobile,1,1379,0.13,Standard,Electronics,1379,296.73321341671647
10274,2023-06-22,1028,USA,Central,Keyboard,8,1777,0.24,standard,Accessories,14216,-329.51452175364057
10790,2023-10-27,1170,Germany,West,Monitor,4,1741,0.06,Same Day,Electronics,6964,2186.8820015903975
10661,2022-02-25,1142,Canada,East,Tablet,7,1726,0.14,Express,Electronics,12082,3352.9835145898833
10264,2023-11-17,1072,India,Central,Smartwatch,6,257,0.07,EXPRESS,Electronics,1542,109.9467280169029
10736,2024-04-15,1113,India,West,Mobile,8,855,0.2,standard,Electronics,6840,-126.04348548602047
10833,2023-12-13,1018,Australia,West,Laptop,5,472,0.26,Standard,Electronics,2360,29.762241163962358
10522,2024-06-27,1159,France,North,Headphones,5,24,0.2,Express,Accessories,120,7.536732107736299
10396,2023-02-17,1028,Germany,West,Laptop,7,235,0.1,Express,Electronics,1645,621.7069633840252
10662,2023-12-27,1098,UK,Central,Tablet,2,396,0.32,standard,Electronics,792,-135.1343634818657
10081,2023-01-27,1018,France,South,Laptop,4,1395,0.1,EXPRESS,Electronics,5580,1639.8836811599308
10246,2023-06-02,1176,Australia,East,Laptop,5,149,0.35,standard,Electronics,745,57.57107723124898
10464,2022-06-16,1052,India,,Printer,1,1256,0.32,Same Day,Office,1256,204.05134130569314
10959,2022-05-27,1140,Japan,West,Camera,7,593,0.02,EXPRESS,Electronics,4151,700.0712896926666
10749,2022-09-16,1160,Germany,North,Smartwatch,3,1211,0.27,standard,Electronics,3633,-105.84678450547494
10106,2024-02-06,1058,Japan,Central,Mouse,3,1597,0.13,Express,Accessories,4791,1591.4622208743622
10923,2022-04-24,1157,France,West,Keyboard,1,256,0.13,Express,Accessories,256,40.212033141947785
10317,2023-10-18,1167,Germany,Central,Mobile,6,650,0.36,Express,Electronics,3900,
10777,2022-05-12,1084,Canada,West,Headphones,2,1036,0.19,Standard,Accessories,2072,-130.04927277677137
10531,2024-05-26,1096,Canada,South,Camera,3,635,0.22,Standard,Electronics,1905,42.12337723505482
10758,2022-11-25,1184,USA,North,Printer,9,493,0.06,Same Day,Office,4437,1652.6341149130187
10410,2022-10-06,1025,France,South,Monitor,9,1418,0.26,Standard,Electronics,12762,1049.8473161091288
10026,2022-07-09,1121,France,West,Keyboard,4,93,0.04,Express,Accessories,372,57.11582328448264
10178,2022-12-04,1015,India,West,Headphones,7,1172,0.1,EXPRESS,Accessories,8204,194.7957786708489
10711,2024-04-02,1000,Canada,West,Headphones,8,765,0.39,standard,Accessories,6120,-672.275393107574
10765,2023-01-11,1037,UK,East,MOBILE,1,1495,0.04,standard,Accessories,1495,382.865273993279
10112,2024-11-04,1009,Mexico,Central,Monitor,2,1572,0.18,Standard,Electronics,3144,
10263,2023-07-24,1088,Mexico,South,Mobile,3,1552,0.08,Standard,Electronics,4656,1912.5971025515341
10062,2024-10-13,1193,Australia,West,Tablet,2,93,0.27,Standard,Electronics,186,2.3154826656128407
10997,2024-04-17,1148,India,South,Tablet,9,1654,0.07,EXPRESS,Electronics,14886,3803.5848747004
10760,2024-02-16,1183,India,East,Smartwatch,1,716,0.15,Standard,Electronics,716,30.286639833209605
10196,2024-03-26,1189,Brazil,North,Headphones,6,1377,0.28,Express,Accessories,8262,-96.26817637503018
10738,2022-08-13,1129,Germany,Central,Mobile,8,234,0.08,EXPRESS,Electronics,1872,417.6685219543449
10057,2022-07-21,1147,USA,East,Mobile,4,1555,0.1,Same Day,Electronics,6220,130.79914082723462
10731,2024-04-26,1110,Japan,North,Laptop,3,1193,0.29,EXPRESS,Electronics,3579,366.3181621234244
10042,2023-07-19,1010,Brazil,Central,Printer,3,1537,0.29,standard,Office,4611,29.301272360134362
10596,2023-03-11,1099,Mexico,South,Headphones,8,1264,0.36,Standard,Accessories,10112,-113.35531547226947
10068,2024-03-02,1170,UK,South,Smartwatch,6,1209,0.01,standard,Electronics,7254,2295.023803223711
10087,2022-02-10,1016,France,South,Monitor,5,1380,0.16,standard,Electronics,6900,357.76993285911976
10476,2024-10-21,1023,France,West,Smartwatch,8,1801,0.08,Standard,Electronics,14408,4897.831249727648
10563,2023-03-25,1113,,West,Headphones,9,1440,0.4,standard,Accessories,12960,842.013465479341
10403,2022-07-11,1032,Japan,Central,Keyboard,4,1337,0.29,EXPRESS,Accessories,5348,1105.2076168349615
10051,2024-10-18,1151,Canada,West,Keyboard,9,32,0.12,Standard,Accessories,288,94.28367667514635
10650,2022-04-17,1005,Mexico,Central,Headphones,3,855,0.17,Same Day,Accessories,2565,455.3932990323614
10407,2022-04-06,1159,India,Central,Headphones,6,105,0.06,Standard,Accessories,630,46.205938121133116
10718,2023-07-02,1063,France,East,Keyboard,4,270,0.28,Express,Accessories,1080,64.73292212214761
10110,2023-01-28,1046,France,Central,Mouse,2,576,0.32,Same Day,Accessories,1152,182.67192133290644
10350,2023-03-29,1099,Germany,Central,Tablet,4,216,0.04,Same Day,Electronics,864,222.63233267209085
10865,2024-07-24,1193,India,South,Camera,8,166,0.34,Express,Electronics,1328,68.32220293372467
10518,2023-04-06,1144,Brazil,West,Mouse,1,1947,0.32,EXPRESS,Accessories,1947,-302.0508674492178
10699,2023-08-18,1030,France,South,Laptop,7,1468,0.1,standard,Electronics,10276,660.9196298266072
10454,2024-03-05,1023,Germany,West,Mouse,8,199,0.07,EXPRESS,Accessories,1592,270.2537659930604
10269,2023-05-05,1010,India,Central,Tablet,3,1061,0.02,Same Day,Electronics,3183,713.9304971334885
10385,2023-12-28,1149,Germany,East,Smartwatch,5,771,0.15,EXPRESS,Electronics,3855,1058.3790760140769
10595,2024-05-08,1054,France,Central,Mouse,4,1706,0.36,Express,Accessories,6824,184.13645854699416
10569,2022-06-03,1083,UK,North,Laptop,7,1212,0.11,Express,Electronics,8484,1259.856543872677
10145,2022-04-23,1170,India,South,Laptop,2,357,0.31,Express,Electronics,714,124.43822046496226
10718,2023-07-02,1063,France,East,Keyboard,4,270,0.28,Express,Accessories,1080,64.73292212214761
10888,2022-06-26,1069,Canada,East,Printer,6,1576,0.33,Standard,Office,9456,-479.71700171963903
10614,2022-02-22,1130,India,North,Laptop,1,355,0.06,EXPRESS,Electronics,355,86.73129268629113
10161,2024-06-02,1193,Brazil,Central,Laptop,4,586,0.05,EXPRESS,Electronics,2344,171.40691787051475
10727,2023-05-19,1119,Canada,Central,Headphones,1,580,0.34,EXPRESS,Accessories,580,33.01460962011035
10069,2022-08-05,1103,Mexico,Central,MOBILE,4,60,0.34,EXPRESS,Accessories,240,-40.26507395235508
10315,2024-04-02,1146,India,West,Keyboard,6,912,0.3,standard,Accessories,5472,173.14167785180643
10985,2023-06-10,1166,Germany,Central,Keyboard,2,33,0.39,Express,Accessories,66,-11.5370101756315
10505,2023-01-08,1094,Germany,East,Mouse,6,881,0.1,Same Day,Accessories,5286,530.0476130868368
10497,2024-08-28,1138,France,East,Headphones,2,544,0.09,standard,Accessories,1088,67.03490053982144
10998,2022-05-08,1149,Canada,East,Monitor,7,1322,0.2,Same Day,Electronics,9254,2055.1512601332406
10017,2022-01-22,1097,USA,East,Laptop,4,1133,0.39,Same Day,Electronics,4532,-411.3888208395442
10582,2023-09-16,1126,Mexico,West,Laptop,6,274,0.32,EXPRESS,Electronics,1644,16.205568052858894
10670,2023-11-30,1077,Australia,South,Mouse,7,326,0.24,EXPRESS,Accessories,2282,192.1372980074749
10719,2024-07-08,1117,Japan,East,laptop,9,878,0.01,standard,Electronics,7902,3396.2938296921716
10121,2024-01-19,1078,France,South,MOBILE,6,1447,0.3,Standard,Electronics,8682,1367.8316689436374
10369,2022-09-15,1157,Japan,North,Printer,6,1805,0.18,Standard,Office,10830,2634.4053651596996
10061,2023-04-01,1153,France,South,Tablet,4,734,0.04,Express,Electronics,2936,1296.456367133131
10460,2022-08-05,1059,France,East,Headphones,1,595,0.4,Express,Accessories,595,-84.06686828659537
10591,2024-01-08,1024,Japan,West,Headphones,8,1663,0.38,Same Day,Accessories,13304,-487.1238292400303
10933,2024-10-28,1094,Japan,East,Headphones,9,1241,0.31,standard,Accessories,11169,-1457.203808122193
10480,2023-05-20,1147,USA,South,Printer,1,107,,Standard,Office,107,39.69901120340751
10058,2024-09-22,1080,Germany,North,Mouse,9,466,0.27,Express,Accessories,4194,254.39457331632138
10180,2023-10-03,1120,Australia,North,laptop,1,1580,0.1,EXPRESS,Electronics,1580,605.3293038566194
10397,2023-12-30,1163,USA,West,Mobile,2,874,0.03,standard,Electronics,1748,247.76742100014854
10168,2023-04-09,1017,Canada,South,Laptop,4,1673,0.21,Express,Electronics,6692,512.2941982715045
10785,2023-02-26,1174,USA,North,Laptop,3,1867,0.01,Standard,Electronics,5601,1244.881954951031
10621,2022-04-05,1096,Japan,Central,Monitor,6,1645,0.22,Express,Electronics,9870,1070.3524210293685
10853,2023-08-27,1059,Brazil,East,Camera,8,1188,0.15,Standard,Electronics,9504,2451.7107957546227
10844,2024-09-19,1198,Japan,North,Monitor,2,623,0.31,EXPRESS,Electronics,1246,-148.14455350520905
10319,2023-01-05,1096,France,East,Laptop,9,1546,,standard,Electronics,13914,2730.728785653885
10784,2024-03-10,1085,France,Central,Printer,8,1512,0.07,Express,Office,12096,2637.851858272249
10924,2024-08-04,1145,USA,North,Smartwatch,6,1017,0.35,EXPRESS,Electronics,6102,-1294.4095187003604
10805,2022-06-06,1146,Australia,,Smartwatch,1,422,0.21,Express,Electronics,422,-33.20746180344041
10132,2022-07-09,1145,UK,Central,Keyboard,8,1007,0.09,Same Day,Accessories,8056,442.26948689795154
10283,2022-11-17,1004,Australia,South,Mouse,5,1198,0.14,Same Day,Accessories,5990,68.6847127526828
10576,2024-12-13,1133,Mexico,South,Printer,2,658,0.14,Express,Office,1316,83.3618522796844
10691,2022-08-21,1004,Australia,East,Camera,6,1974,0.13,Same Day,Electronics,11844,4338.689827410002
10925,2024-04-10,1001,Mexico,East,Mobile,7,74,,standard,Electronics,518,60.49436938172934
10897,2024-04-28,1046,Australia,East,Camera,8,505,0.04,EXPRESS,Electronics,4040,1132.6165630887149
10931,2022-03-28,1093,Canada,East,Printer,7,1994,0.18,standard,Office,13958,2295.5243248857137
10273,2024-01-29,1122,USA,,Laptop,6,1289,0.14,standard,Electronics,7734,1733.4659044786088
10373,2024-05-01,1155,Brazil,West,Mouse,6,759,0.4,standard,Accessories,4554,151.50300946260109
10818,2022-08-04,1072,France,East,Headphones,7,1050,0.05,Express,Accessories,7350,841.9519191777126
10608,2022-05-18,1149,Canada,South,Mouse,9,1187,0.22,Express,Accessories,10683,776.7894936245548
10684,2022-03-27,1069,France,East,Smartwatch,3,120,0.34,Same Day,Electronics,360,-3.0411222385077394
10435,2024-06-09,1046,Canada,West,Tablet,8,844,0.04,EXPRESS,Electronics,6752,2598.4299873732366
10590,2024-02-03,1140,Japan,Central,Laptop,1,30,0.16,EXPRESS,Electronics,30,9.147388299360426
10892,2023-10-24,1170,,,Mobile,4,1867,0.06,EXPRESS,Electronics,7468,-2778.8174141556437
10012,2024-03-16,1026,Germany,North,Camera,8,1779,0.1,standard,Electronics,14232,
10768,2024-07-06,1127,France,Central,Monitor,3,497,0.25,Standard,Electronics,1491,89.24585203512993
10799,2023-01-26,1071,Australia,,Headphones,7,184,0.06,standard,Accessories,1288,60.45747759851312
10011,2022-12-10,1085,India,Central,Laptop,1,1223,0.2,EXPRESS,Electronics,1223,-14.717104411144874
10586,2023-08-01,1013,Germany,North,Keyboard,3,1896,0.12,Express,Accessories,5688,155.35678448919361
10720,2022-01-06,1027,France,West,Camera,6,875,0.17,EXPRESS,Electronics,5250,675.0028437525347
10376,2024-08-14,1036,Germany,North,Headphones,2,231,0.27,Express,Accessories,462,59.58210596466296
10217,2023-02-05,1062,Canada,South,Keyboard,6,1329,,EXPRESS,Accessories,7974,1558.8881807417988
10036,2023-01-23,1114,Japan,North,Camera,2,1570,0.39,standard,Electronics,3140,-165.3354777675229
10995,2024-03-15,1160,Canada,South,Tablet,1,363,0.23,Express,Electronics,363,90.42058947005617
10173,2022-05-27,1045,Brazil,South,Monitor,5,931,0.33,Same Day,Electronics,4655,-163.06691405088213
10412,2024-05-16,1028,Canada,West,Keyboard,9,397,0.24,Standard,Accessories,3573,757.2483874150489
10392,2023-02-22,1049,Mexico,North,Headphones,5,1349,0.38,Same Day,Accessories,6745,-1134.8227522107031
10647,2022-08-27,1078,Japan,East,Monitor,4,1118,0.22,standard,Electronics,4472,-368.3925698265019
10077,2023-06-05,1178,Germany,East,Mouse,5,747,0.25,EXPRESS,Accessories,3735,690.3734342107732
10252,2022-06-30,1122,Brazil,Central,Smartwatch,3,1226,0.33,Same Day,Electronics,3678,
10612,2022-03-10,1104,Canada,South,Monitor,1,87,0.38,Same Day,Electronics,87,9.987244572779623
10492,2022-07-22,1062,UK,South,Mouse,6,1229,0.0,Express,Accessories,7374,2211.142980210202
10489,2024-03-25,1165,France,East,Mouse,5,196,0.23,Same Day,Accessories,980,249.562270523114
10289,2024-04-13,1132,Germany,South,Mouse,9,462,0.25,Same Day,Accessories,4158,242.07048034131003
10532,2024-10-25,1001,Japan,Central,Tablet,8,910,0.05,EXPRESS,Electronics,7280,2241.3965589453437
10414,2022-03-03,1098,Mexico,South,Printer,7,1700,0.01,Standard,Office,11900,2617.3817433805616
10926,2024-07-13,1176,UK,South,Headphones,9,1479,0.14,EXPRESS,Accessories,13311,3774.723430247489
10822,2022-11-20,1175,Japan,West,Camera,7,599,0.31,EXPRESS,Electronics,4193,268.6184141484691
10321,2023-10-19,1058,Japan,North,Keyboard,6,797,0.06,Standard,Accessories,4782,1459.757716671886
10783,2023-09-08,1004,France,West,Camera,7,1354,0.03,Same Day,Electronics,9478,1066.1832993569144
10733,2024-11-15,1107,Japan,East,Camera,3,452,0.36,Express,Electronics,1356,165.89544712376426
10811,2022-07-15,1104,Japan,Central,Mobile,5,439,0.08,standard,Electronics,2195,317.5787473808699
10945,2024-03-24,1183,UK,West,Keyboard,5,523,0.37,Standard,Accessories,2615,-424.78372022172584
10673,2024-10-23,1036,Australia,West,Tablet,7,1033,0.06,Same Day,Electronics,7231,807.7436540245815
10875,2022-03-16,1155,France,Central,Tablet,2,1598,0.24,Express,Electronics,3196,-73.5371717815301
10150,2023-01-20,1014,USA,Central,Laptop,7,829,0.33,Same Day,Electronics,5803,-248.5699357249116
10678,2024-01-09,1059,Australia,Central,Mouse,1,823,0.33,Standard,Accessories,823,135.41976275082794
10496,2023-04-16,1071,Japan,South,Headphones,7,962,0.29,standard,Accessories,6734,-451.9893086295217
10759,2024-02-24,1038,France,North,Keyboard,5,1123,0.11,EXPRESS,Accessories,5615,344.0839225150654
10137,2023-10-11,1158,India,West,Camera,4,1991,0.13,Express,Electronics,7964,432.31569046061554
10981,2022-02-28,1151,India,Central,Smartwatch,4,304,0.21,Standard,Electronics,1216,302.4694155087652
10113,2024-06-10,1015,France,Central,Mobile,6,92,0.29,standard,Electronics,552,70.03249580588908
10125,2023-08-01,1114,Canada,Central,Tablet,9,126,0.13,Same Day,Electronics,1134,347.6752218451671
10601,2024-10-16,1182,USA,East,Laptop,1,1028,0.08,Standard,Electronics,1028,329.394422603526
10409,2022-02-06,1057,Japan,North,Mobile,6,1885,0.09,Same Day,Electronics,11310,1597.9705813669875
10949,2022-07-01,1117,Germany,West,Printer,1,1597,0.01,Same Day,Office,1597,597.2860535789222
10250,2023-05-12,1121,Canada,South,Smartwatch,4,577,0.04,EXPRESS,Electronics,2308,424.60243301290205
10619,2024-01-31,1181,India,West,Printer,2,319,0.33,Standard,Office,638,-31.627580252230985
10201,2023-09-20,1180,Canada,North,Keyboard,5,218,0.03,Standard,Accessories,1090,468.91964538524184
10379,2022-10-12,1147,Canada,Central,Monitor,1,823,0.27,Standard,Electronics,823,-122.02572839712488
10735,2022-11-22,1147,Australia,East,Smartwatch,6,988,0.07,Same Day,Electronics,5928,2239.9500970602853
10527,2023-03-26,1147,USA,South,Camera,6,1382,0.13,Express,Electronics,8292,1927.1283422658635
10764,2022-11-30,1171,Australia,South,Monitor,9,1582,0.01,Express,Electronics,14238,6282.4365593599405
10502,2022-12-24,1063,Canada,Central,Mouse,3,934,0.25,standard,Accessories,2802,108.92818902226827
10855,2022-02-20,1160,France,East,Smartwatch,4,1101,0.25,Standard,Electronics,4404,-354.4645291656275
10558,2023-04-02,1005,Japan,South,Mobile,3,1231,0.25,Standard,Electronics,3693,122.03657328668396
10690,2022-03-08,1162,India,East,Laptop,3,958,0.16,standard,Electronics,2874,749.3888991996158
10448,2024-10-29,1014,Japan,Central,Laptop,7,1837,,Express,Electronics,12859,-581.399916590015
10645,2022-02-16,1097,Canada,South,Smartwatch,2,589,0.3,Standard,Electronics,1178,116.15374346521185
10598,2022-09-06,1135,UK,South,Smartwatch,1,515,0.37,Express,Electronics,515,-81.16870100932181
10170,2024-02-03,1095,UK,North,Laptop,6,1089,0.04,Same Day,Electronics,6534,1969.9297467516913
10226,2022-02-07,1003,Brazil,East,Mobile,4,913,0.14,EXPRESS,Electronics,3652,7.254538986899377
10580,2024-02-02,1126,Germany,North,Smartwatch,6,435,0.06,Express,Electronics,2610,430.00516378857026
10509,2023-11-29,1044,Germany,West,Mobile,3,1294,0.2,Express,Electronics,3882,
10293,2023-07-29,1197,France,West,Printer,1,211,0.23,Same Day,Office,211,-25.451276507325247
10866,2023-10-23,1173,Australia,South,Mouse,8,1527,0.26,Standard,Accessories,12216,-1246.5666796482933
10123,2024-11-25,1006,USA,Central,Smartwatch,6,1931,0.11,EXPRESS,Electronics,11586,3773.7300545092958
10861,2024-04-04,1098,Japan,East,Mobile,6,1339,0.36,Same Day,Electronics,8034,335.39837363672905
10830,2022-01-11,1101,USA,East,Tablet,4,61,0.28,Express,Electronics,244,-13.398821230721282
10993,2022-01-29,1048,,North,Keyboard,7,548,0.19,Same Day,Accessories,3836,611.7471480642517
10084,2023-01-14,1186,USA,Central,Mouse,8,1003,0.28,Same Day,Accessories,8024,-7.504087986781997
10506,2024-10-28,1165,Brazil,East,Smartwatch,8,1318,0.35,Express,Electronics,10544,-2487.078563506917
10351,2024-06-30,1001,USA,Central,Mobile,9,38,0.17,Express,Electronics,342,36.20430134887577
10133,2023-09-25,1186,France,East,Tablet,9,1016,0.2,Standard,Electronics,9144,2594.7536992961395
10343,2023-11-28,1159,Mexico,West,Tablet,9,885,0.38,Express,Electronics,7965,-985.9642940860576
10430,2024-06-03,1080,France,West,Monitor,6,820,0.12,EXPRESS,Electronics,4920,1521.8892057010312
10483,2024-07-22,1152,USA,West,Keyboard,2,1585,0.35,Express,Accessories,3170,-478.55490771282757
10463,2024-05-25,1092,India,North,Monitor,9,308,0.17,standard,Electronics,2772,174.80103040972085
10236,2023-03-29,1106,USA,North,Smartwatch,9,765,0.35,standard,Electronics,6885,-1640.4697485443194
10546,2023-01-20,1121,Australia,West,Keyboard,7,1301,0.39,Same Day,Accessories,9107,
